FTT-40008-01		Drama Text/Prod/Social Concerns	Juan, Anton	Film, Television and Theater	2012-12-17	2013-05-10	Spring$$1NA
ACMS-70860-01		Statistical Analysis	Delaney, James	ACMS	2012-12-17	2013-05-10	Spring$$1NA
ACMS-40875/60875-01		Stats Methods in Data Mining	Li, Jun	ACMS	2012-12-17	2013-05-10	Spring$$1NA
POLS 30220-01		International Law	Powell, Emilia Justyna	Political Science	2013-12-23	2014-05-09	Spring$$1NA
FTT-30101-01		History of Film I	Crafton, Donald	Film, Television, and Theater	2013-08-05	2013-12-20	Fall$$1NA
POLS-40800-01		Research Design & Methods	Gould, Andy	Political Science	2011-12-19	2012-05-11	Spring$$1NA
GE-40215-01		God, Love, and Sex in German Medieval Literature	Jones, Claire	German	2013-08-05	2013-12-20	Fall$$1NA
EDU-70202-01		Collaboration	Panzica, Sue	Education	2012-05-14	2012-08-03	Summer$$1NA
THEO-60403-01		Christian Initiation	Johnson, Maxwell	Theology	2013-12-23	2014-05-09	Spring$$1NA
ROSP-30810-01		Survey of Spanish American Lit I	Miseres, Vanesa	Spanish	2013-08-05	2013-12-20	Fall$$1NA
PHIL-83272-01		Kant's First Critique	Ameriks, Karl	Philosophy	2011-12-19	2012-05-11	Spring$$1NA
POLS-30205-01		U.S. National Security Policy	Desch, Michael	Political Science	2013-12-23	2014-05-09	Spring$$1NA
ARHI-63201-01		Seminar: Iconoclasm	Barber, Charles	Art History	2011-12-19	2012-05-11	Spring$$1NA
BIOS-30422-01		Marine Biology	Shirey, Patrick	Biological Sciences	2013-12-20	2014-05-09	Spring$$1NA
HIST-83602-01		Americas and Europe, 1680-1820	Griffin, Patrick	History	2011-12-19	2012-05-11	Spring$$1NA
THEO-60240-01		Contemplation and Action	Ashley, J. Matthew	Theology	2012-05-14	2012-08-03	Summer$$1NA
MUS-30004-01		Music History IV	Mayes, Catherine	Music	2012-01-23	2012-05-11	Spring$$1NA
ROSP-30720-02		Survey of Spanish Literature II	Jerez-Farran, Carlos	Spanish	2014-07-28	2014-12-19	Fall$$1NA
HIST-30405-01		Europe from French Rev. to WWI	Gerth, Nathan	History	2013-08-05	2013-12-20	Fall$$1NA
EE-40471-01		Digital Signal Processing	Sauer, Ken	Electrical Engineering	2014-12-20	2015-05-08	$$1Spring
AME-30361-02		CAD/CAM	Strebinger, Richard	Aerospace & Mechanical Engineering	2014-12-20	2015-05-08	$$1Spring
THEO-20616-01		Theology, Ethics and Environment	Artinian-Kaiser, Becky	Theology	2011-12-19	2012-05-11	Spring$$1NA
POLS-60453-01		Comparative Field Seminar	Coppedge, Michael	Political Science	2011-12-19	2012-05-11	Spring$$1NA
THEO-40108-01		New Testament Introduction	D'Angelo, Mary	Theology	2011-12-19	2012-05-11	Spring$$1NA
ROFR-30720-01		Survey of French Literature II	Perry, Catherine	French	2012-01-24	2012-05-11	Spring$$1NA
ENGL-90264-01		The Rise of English Literature	Kerby-Fulton, Kathryn	English	2011-12-19	2012-05-11	Spring$$1NA
SOC-43165-01		Art in Everyday Life	McDonnell, Terence	Sociology	2012-01-24	2012-05-11	Spring$$1NA
ENGL-40240-01		Chaucer's Early Poetry	Frese, Dolores	English	2011-12-19	2012-05-11	Spring$$1NA
AME-30361-01		CAD/CAM	Strebinger, Richard	Aerospace & Mechanical Engineering	2014-12-20	2015-05-08	$$1Spring
ENGL-90266-01		The Psalter	Zieman, Katherine	English	2011-12-19	2012-05-11	Spring$$1NA
ENGL-20158-01		Introduction to British Children's Literature	Weeks, Jacquilyn	English	2011-12-19	2012-05-11	Spring$$1NA
CSEM-23101-11		Time and Creative Expression	Martin, Patrick	College Seminar	2014-07-28	2014-12-19	$$1Fall$$2NA
RU-30302-01		Art, Otherworldliness, and Morality in Nabokov	Peeney, Molly	Russian	2011-12-19	2012-05-11	Spring$$1NA
ROSP-40780-01		Mexican Literature	Ibsen, Kristine	Spanish	2011-12-19	2012-05-11	Spring$$1NA
LLRO-63213-01		Religion and Literature: The Example of Primo Levi	Montemaggi, Vittorio	Romance Language and Literature	2011-12-19	2012-05-11	Spring$$1NA
PS-43000-01		Captone Seminar	Mick, Connie	Poverty Studies	2014-12-20	2015-05-08	$$1Spring
SOC-63281-01		Sociology of Higher Education	Andrew, Megan	Sociology	2011-08-08	2011-12-16	Fall$$1NA
HIST-40580-01		Enlightenment in Europe	Sullivan, Robert	History	2011-08-08	2011-12-16	Fall$$1NA
HPS-93815-01		Newton's Principia	Brading, Katherine	HPS	2011-08-08	2011-12-16	Fall$$1NA
IIPS-70201-01		Colonialism and Its Legacies	Kaufman, Asher	Institute for International Peace Studies	2011-08-08	2011-12-16	Fall$$1NA
MUS-40070-01		Theory and Method in the Study of Ethnomusicology	Jarjour, Tala	Music	2013-12-23	2014-05-09	Spring$$1NA
ENGL-40245-01		Essential Shakespeare	Lander, Jesse	English	2011-08-08	2011-12-16	Fall$$1NA
PHIL-20214-01		Ancient WIsdom Modern Love	O'Connor, David	Philosophy	2011-08-26	2011-12-16	Fall$$1NA
ENGL-90248-01		Tudor/Stuart Drama	Lander, Jesse	English	2011-08-08	2011-12-18	Fall$$1NA
ENGL-90136-01		Culture, Desire & Unconscious	Eagleton, Terry	English	2011-08-08	2011-12-16	Fall$$1NA
FTT-40890-01		Media Industries: History, Structure, Current Issues	Becker, Christine	Film, Television and Theater	2014-12-20	2015-05-08	$$1Spring$$2NA
LLRO-40126-01		The French of England	Boulton, Maureen	Romance Languages and Literature	2013-12-23	2014-05-09	Spring$$1NA
PERMANENT		GAO	Gao, Paul	Finance	2015-05-08	2019-08-29	$$1Spring
HIST-30272-01		12th Century Reform & Renaissance	Molvarec, Stephen	History	2011-08-08	2011-12-16	Fall$$1NA
THEO-83530-01		Science & Wisdom	Deane-Drummond, Celia	Theology	2011-08-08	2011-12-16	Fall$$1NA
ROFR-27500-01		Approaches to French and Francophone Cultures	MacKenzie, Louis	French	2014-07-28	2014-12-19	Fall$$1NA
POLS-53001-05		Leadership and Social Change	Scully, Timothy	Political Science	2011-08-08	2011-12-16	Fall$$1NA
THEO-20811-01		Jesus and Salvation	Hilkert, M. Catherine	Theology	2013-08-05	2013-12-20	$$1Fall$$2NA
HIST-30265-01		Religious Movements in the Middle Ages	Zurro, Damian	History	2014-07-28	2014-12-19	Fall$$1NA
ACCT-70611-01		Tax Research	Wittenbach, J	Accountancy	2012-12-17	2013-05-10	Spring$$1NA
PLS-40601-01		Intellectual History	Sloan, Phillip	Program of Liberal Studies	2012-08-08	2012-12-16	Fall$$1NA
ARHI-30531-01		Art, Vision, and Difference	Speaks, Elyse	Arts and Letters - Honors	2014-07-28	2014-12-19	Fall$$1NA
SOC-43101-01		Telling About Society	McDonnell, Terence	Sociology	2011-08-08	2011-12-16	Fall$$1NA
GE-20202-01		Intermediate German II	Roche, Mark	German	2014-12-20	2015-05-08	$$1Spring
MATH-6080-01		Basic Comples analysis II	Shaw, Mei-Chi	Maathematics	2013-12-23	2014-05-09	Spring$$1NA
POLS-30492-01		Contention in China	Hui, Victoria	Political Science	2013-08-05	2013-12-20	Fall$$1NA
PSY-40305-01		Difficult Personalities	Clark, Lee Anne	Psychology	2013-12-23	2014-05-09	Spring$$1NA
THEO-20605-01		Intro to Catholic Moral Theology	Clairmont, David	Theology	2013-12-23	2014-05-09	Spring$$1NA
THEO-88101-01		CJA Resources & Research	Sterling, Gregory	Theology	2011-08-08	2011-12-16	Fall$$1NA
MELC-53421-01		Life, Worship of Syriac Church	Amar, Joseph	Middle Eastern Studies	2013-12-23	2014-05-09	Spring$$1NA
MUS-60445-01		Latin Diction	Lancaster, Stephen	Music	2013-12-23	2014-05-09	Spring$$1NA
ILS-20701-01		Latinos in American Society	Duarte, Cynthia	Institute for Latino Studies	2011-08-08	2011-12-16	Fall$$1NA
ACMS-60880-01		Experimental Design	Liu, Fang	ACMS	2011-08-08	2011-12-16	Fall$$1NA
HIST-32904-01		Slaveries in Latin America: Tutorial	Graubart, Karen	History	2011-08-08	2011-12-16	Fall$$1NA
ARHI-43416-01		Topics in American Art	Pyne, Kathleen	Art History	2011-08-08	2011-12-16	Fall$$1NA
IRLL-30121-01		Literatures of Sixteenth- and Seventeenth-Century Ireland	McKibben, Sarah	Irish Language and Literature	2013-12-23	2014-05-09	Spring$$1NA
MUS-40121-01		Music: 1945-1980	Johnson, Paul	Music	2012-08-21	2012-12-16	Fall$$1NA
ROSP-53000-01		Senior Seminar	Wells, Sarah	Spanish	2014-12-20	2015-05-08	$$1Spring
MGT-60700-01		MBA Process Analytics	Handley, Sean	Management	2014-07-28	2014-12-19	Fall$$1NA
THEO-30111-01		The Meaning of Things	White, Sophie	American Studies	2011-08-08	2011-12-16	Fall$$1NA
ARHI-23560-01		History of Printmaking in the West, 1500-1900	Snay, Cheryl	Art History	2013-12-20	2014-05-09	Spring$$1NA
HIST-30086-01		Society, Culture and State in Modern Israel	Kaufman, Asher	History	2014-07-28	2014-12-19	Fall$$1NA
ENGL-13186-04		Literature University Seminar	Harris, Susan Cannon	English	2011-10-26	2011-12-16	Fall$$1NA
IIPS-60305-01		Policy Advocacy and Nonviolent Social Change	Cortright, David	International Peace Studies	2011-12-19	2012-05-11	Spring$$1NA
FTT-40901-01		Martial Masculinities in the Cinema	Magnan-Park, Aaron	Film, Television and Theatre	2012-08-16	2012-12-14	Fall$$1NA
CSEM-23101-09		College Seminar	Martin, Patrick	College Seminar	2014-07-28	2014-12-19	Fall$$1NA
HIST-30995-01		War and the Modern World	Soares, John	History	2012-12-17	2013-05-10	Spring$$1NA
ROIT-27500-01		Italian Grammar and Opera	Keyes, Patricia	Italian	2012-01-26	2012-05-11	Spring$$1NA
ENGL-40270-01		Georgian Literature and Architecture	Newman, Ian	English	2014-07-28	2014-12-19	Fall$$1NA
ENGL-90517-01		Post-War Literature and Irish Emigration	Wills, Clair	English	2011-12-19	2012-05-11	Spring$$1NA
HIST-20925-01		Comparing North and South America: Brazil & the US in the 20th Century	Graham, Jessica	History	2011-12-19	2012-05-11	Spring$$1NA
HIST-30925-01		Comparing North and South America: Brazil & the US in the 20th Century	Graham, Jessica	History	2011-12-19	2012-05-11	Spring$$1NA
THEO-60425-01		Mary and the Saints	Johnson, Maxwell	Theology	2013-12-23	2014-05-09	Spring$$1NA
LLEA-30405-01		Introduction to Korean History and Culture	Lee, Jung-Hyuck	East Asian Language and Literature	2011-12-19	2012-05-11	Spring$$1NA
HIST-40909-01		Gender and Colonization in Latin America	Graubart, Karen	History	2011-12-19	2012-05-11	Spring$$1NA
AMST-30106-01		Gender and Popular Culture	Hampton, Darlene	American Studies	2014-07-28	2014-12-19	Fall$$1NA
HIST-30083-01		Medieval Iranian World: Iran, Afghanistan, and Central Asia	Tor, Deborah	History	2011-12-19	2012-05-11	Spring$$1NA
ACCT-20100-04		Accountancy I	Wray, C	Accounting	2012-12-17	2013-05-10	Spring$$1NA
CLLA-40041-01		Ovid	Schlegel, Catherine	Classics	2011-12-19	2012-05-11	Spring$$1NA
GE-43400-01		Max Kade Seminar	Kaul, Susanne	German	2011-12-19	2012-05-11	Spring$$1NA
ANTH-30395-01		Russian Realms	Gaffney, Patrick	Anthropology	2011-12-19	2012-05-11	Spring$$1NA
POLS-30492-01		Contention in China	Hui, Victoria	Political Science	2011-12-19	2012-05-11	Spring$$1NA
SOC-33598-01		Analysing Historical Events from Below	VelaCastaneda, Manolo	Sociology	2011-12-19	2012-05-11	Spring$$1NA
GH-68551-01		Master's Project Research 2	Haussamen, Lacey	Biological Science	2012-12-17	2013-05-10	Spring$$1NA
HIST-93985-01		Problems and Themes in the History of Technology	Hamlin, Christopher	History	2011-12-19	2012-05-11	Spring$$1NA
ROFR-63315-01		Auteurs autour de Port-Royal	MacKenzie, Louis	French	2011-12-19	2012-05-11	Spring$$1NA
CSEM-23102-26		What is a Person?	Murphy, Francesca	College Seminar	2014-12-20	2015-05-08	$$1Spring
ENGL-20222-01		Medieval Heroes and Villains	Baechle, Sarah	English	2011-12-19	2012-05-11	Spring$$1NA
BIC-000000		BIC equipment	BIC staff	Library	2012-01-03	2020-01-01	$$1Fall$$2Spring$$3Summer$$4NA
PHIL-43110-01		Plato and Homer	O'Connor, David	Philosophy	2012-12-17	2013-05-10	Spring$$1NA
ANTH-40330-01		War and the U.S.	Curtis, Paulette	Anthropology	2013-08-05	2013-12-20	Fall$$1NA
THEO-83648-01		Ecological Ethics	Pfeil, Margaret	Theology	2011-12-19	2012-05-11	Spring$$1NA
SOC-20838-01		Social Inequity	Collett, Jessica	Sociology	2011-09-20	2011-12-16	Fall$$1NA
THEO-83809-01		Systematic Seminar: Theological Anthropology	Hilkert, M. Catherine	Theology	2011-12-19	2012-05-11	Spring$$1NA
ROSP-30810-01		Survey of Spanish American Lit I	Anadon, Jose	Spanish	2011-10-03	2011-12-16	Fall$$1NA
POLS-30764-01		Ethics of Int'l Humanitarian and Cross-cultural Intervention	Sawatzky, Nathan	Political Science	2014-07-28	2014-12-19	Fall$$1NA
POLS-30280-01		International Relations of East Asia	Moody, Peter	Political Science	2011-12-19	2012-05-11	Spring$$1NA
CSEM-23102-09		In Pursuit of Justice	Profit, Vera	College Seminar	2012-01-10	2012-05-11	Spring$$1NA
PHIL-10101-01		Introduction to Philosophy	Murphy, Allison	Philosophy	2014-07-28	2014-12-19	Fall$$1NA
ACMS-60212-01		Advanced Scientific Computing	Xu, Zhiliang	ACMS	2011-12-19	2012-05-11	Spring$$1NA
THEO-20861-01		Religion and the Visual Arts	Gimello, Robert	Theology	2013-12-23	2014-05-09	Spring$$1NA
ROIT-20300-01		Let's Talk Italian	Lenzi-Sandusky, Giovanna	Italian	2012-02-10	2012-05-11	Spring$$1NA
AFST-40777-01		Jane's Heirs	Palko, Abby	African Studies	2014-07-28	2014-12-19	Fall$$1NA
MBCM-70501-01		Conflict Management	Collins, S.	Management	2013-05-17	2013-08-09	$$1Summer$$2NA
ROPO-40560-01		Brazilian Film and Popular Music	Ferreira Gould, Isabel	Romance Languages and Literatures	2012-02-14	2012-05-11	Spring$$1NA
CSEM-23102-18		Indigenous People Past and Future	Walls, Robert	College Seminar	2012-02-15	2012-02-20	Spring$$1NA
HPS-96697-06		Directed Readings	Goulding, Robert	History and Philosophy of Science	2011-12-19	2012-05-11	Spring$$1NA
AMST-30187-01		American Prisons	Butler, Pamela	American Studies	2012-08-06	2012-12-14	Fall$$1NA
PHIL-43220-01		Hist of 19th C. European Phil	Ameriks, Karl	Philosophy	2013-12-23	2014-05-09	Spring$$1NA
CNST-20002-01		American Politics	Campbell, David	Constitutional Studies	2013-12-23	2014-05-09	Spring$$1NA
POLS-43002-03		JrSem:Civ&Ethnc War/Insurg&Ter	Daly, Sarah	Political Science	2013-12-23	2014-05-09	Spring$$1NA
POLS-60460-01		Civil Wars	Daly, Sarah	Political Science	2014-12-20	2015-05-08	$$1Spring
THEO-83102-02		Hebrew Bible Seminar	Anderson, Gary	Theology	2014-07-28	2014-12-19	Fall$$1NA
ROPO-30903-01		Modern Latin America	Beatty, Ted	Portuguese	2012-09-03	2012-09-24	Fall$$1NA
ARCH-83321-01		A Survey of Form-Based Codes	Bess, Philip	Architecture	2014-07-28	2014-12-19	Fall$$1NA
ARCH-81151-01		Urban Design II	Bess, Phillip	Architecture	2014-07-28	2014-12-19	Fall$$1NA
ARCH-70311-01		Urban Elements and Principles	Bess, Philip	Architecture	2014-07-28	2014-12-19	Fall$$1NA
ARCH-20211-01		Architectural History I	Stamper, John	Architecture	2014-07-28	2014-12-19	Fall$$1NA
ARCH-40411-01		Environmental Systems I and II	DeFrees, Alan	Architecture	2014-07-28	2014-12-19	Fall$$1NA
ARCH-50419-01		Environmental Systems I and II (Acoustics and Illumination)	DeFrees, Alan	Architecture	2012-08-06	2012-12-14	Fall$$1NA
ARCH-51031-01		The art of the portfolio	Papadopoulos, Stella	Architecture	2010-08-23	2010-12-17	$$1Fall$$2Summer$$3NA
HIST-30035-01		The World since 1500	Bykowski, Monica	History	2012-08-06	2012-12-14	Fall$$1NA
ARCH-60511-01		Structures I	Defrees, Alan	Architecture	2014-07-28	2014-12-19	Fall$$1NA
PHIL-83287-01		Kant's Practical Philosophy	Ameriks, Karl	Philosophy	2012-12-17	2013-05-10	Spring$$1NA
ENGL-70212-01		Translating Anglo-Saxon Poetry	Abram, Christopher	English	2012-12-17	2013-05-10	Spring$$1NA
BIOS-40432-01		Introduction to Systems Biology	Timp, Gregory	Biological Sciences	2012-08-06	2012-12-14	Fall$$1NA
ARCH-HUE/ND		Historic Urban Environments	Parker, Jennifer	Architecture	2015-04-15	2015-12-31	$$1Fall$$2Spring$$3Summer
ROSP-20810-01		Language, Culture, and Community Based Learning	Parroquin, Rachel	Spanish	2012-08-06	2013-05-06	Fall Spring$$1NA
MBAC-60501-01		Evaluating Financial  Performance	Frecka, T	Management	2010-01-12	2010-05-14	$$1Spring$$2ENG$$3NA
BIOS-60549-01		Topics in Global Health	Bock, Joseph	Biological Sciences	2012-12-17	2013-05-10	Spring$$1NA
CLAS-30220-01		The Romans and Their Gods	Bradley, Keith	Classics	2012-12-17	2013-05-10	Spring$$1NA
ROSP-10101-04		Beginning Spanish I	Cossio Olavide, Mario	Romance Languages & Literature	2012-08-06	2012-12-14	Fall$$1NA
HIST-30975-01		Making Australia Nation and People	Miscamble, Wilson	History	2012-09-13	2012-12-14	Fall$$1NA
CSEM-23101-19		Question of Responsibility	Toumayan, Alain	College Seminar	2012-09-13	2012-12-14	Fall$$1NA
CSEM-23102-16		Perfect God, Imperfect World	Major, Linda	College Seminar	2013-08-05	2013-12-20	Fall$$1NA
ROFR-37500-01		Contemporary Issues: Le patrimonie: A Concept in Crisis	Douthwaite, Julia	French	2014-07-28	2014-12-19	Fall$$1NA
BIOS-60581-02		Graduate Seminar (GLOBES)	Feder, Jeffrey	Biology	2012-08-06	2012-12-14	Fall$$1NA
POLS-10400-01		Comparative Politics	Nalepa, Monika	Political Science	2012-08-06	2012-12-14	Fall$$1NA
CSEM-23101-06		Disability	Joshua, Essaka	College Seminar	2013-08-05	2013-12-20	Fall$$1NA
POLS-60456-01		Logic of Political Violence	Trejo, Guillermo	Political Science	2012-08-06	2012-12-14	Fall$$1NA
HIST-30604-01		Era of the US Civil War and Reconstruction	Przybyszewski, Linda	History	2014-12-20	2015-05-08	$$1Spring
ROSP-40422-01		Love, Desire and the Difference both Make	Jerez-Farran, Carlos	Spanish	2014-07-28	2014-12-19	Fall$$1NA
ROIT-40530-01		Commedia all'Italiana	Welle, John	Italian	2012-09-26	2012-12-14	Fall$$1NA
HIST-10929-01		Andean History & Ethnohistory	Graubart, Karen	History	2012-08-06	2012-10-04	$$1Fall$$2NA
BIC-00001-01		Deloitte Interterm Case	Hayes, S	MBA	2012-08-10	2012-12-14	Fall$$1NA
ARST-11201-01		Drawing I	Hinz, Erin	Art, Art History, & Design	2012-08-06	2013-05-10	Fall Spring$$1NA
MARK-60100-02		Marketing Management	Germann, F	Marketing	2013-09-24	2013-12-20	Fall$$1NA
ROFR-00000		Douthwaite- Special Project	Douthwaite, Julia	French	2012-08-06	2012-12-14	Fall$$1NA
POLS-20400-01		World Politics: An Introduction to Comparative Politics	McGraw, Sean	Political Science	2014-07-28	2014-12-19	Fall$$1NA
FIN-70670-02		Investments	Battalio, R	Fianance	2011-12-17	2012-05-12	Spring$$1NA
MARK-30130-01		Marking Analytics	Gilbride, T	Marketing	2012-08-06	2013-05-10	$$1Spring$$2NA
MELC-40075-01		Family in Muslim Societies	Guo, Li	Middle Eastern Literature in Translation	2013-08-05	2013-12-20	Fall$$1NA
FIN-40500-01		International Finance	Forster, M.	Finance	2014-12-20	2015-05-08	$$1Spring
FTT-40250-01		European Cinema and Poverty	Morel, Olivier	Film and Television Theory	2012-08-09	2012-12-09	Fall$$1NA
HIST-13184-06		Public Memory vs. Academic History	Przybyszewski, Linda	History	2012-11-09	2012-12-09	Fall$$1NA
THEO-10001-04		Foundations of Theology	Anderson, Gary	Theology	2012-11-15	2012-12-16	Fall$$1NA
GE-40103-01		Richard Wagner: Artwork of Fut	Boes, Tobias	German	2012-12-17	2013-05-10	Spring$$1NA
AMST-30180-01		Native American Studies	Collier, Brian	History	2012-12-14	2013-05-10	Spring$$1NA
THEO-20102-01		Gendering Christianity	D'Angelo, Mary	Theology	2013-12-23	2014-05-09	Spring$$1NA
ROFR-30310-01		Art of Interpretation: Paris	Douthwaite, Julia	Romance Languages and Literature	2012-12-17	2013-05-10	Spring$$1NA
LLEA-33101-01		Heroism and Eroticism in Chinese Fiction	Ge, Liangyan	East Asian Languages and Literatures	2013-08-05	2013-12-20	Fall$$1NA
ACCT-70621-01		Tax Research	Wittenbach, J	Taxation Corps & Share Holders	2012-12-17	2013-05-10	Spring$$1NA
MARK-60550-01		Consumer Behavior	Bradford, Kevin	Marketing	2013-08-15	2013-12-20	Fall$$1NA
FTT-40700-01		Portable Media Devices	Collins, James	Film, Television and Theater	2011-12-19	2012-05-11	Spring$$1NA
HIST-20600-01		U.S. History to 1877	Kercsmar, Joshua	History	2012-05-14	2012-08-03	Summer$$1NA
HIST-30856-01		Working in America since 1945	Graff, Daniel	History	2012-05-14	2012-08-03	Summer$$1NA
ENGL-40143-01		Narrative and sexuality	Harris, Susan	English	2012-04-30	2012-05-11	Spring$$1NA
ARCH-01110-01		Career Discovery in Architecture	DeFrees, Alan	Architecture	2012-05-14	2012-06-30	Summer$$1NA
HIST-30477-01		Europe in the Age of Revolution	Martin, Alexander	History	2014-07-28	2014-12-19	Fall$$1NA
BIOS-10119-01		Human Genetics, Evolution and Society	Filchak, Kenneth	Biological Sciences	2012-08-06	2012-12-14	Fall$$1NA
FTT-10101-01		Basics of Film and TV	Wojcik, Pamela	Film, Television and Theatre	2012-08-07	2012-12-21	Fall$$1NA
GE-30104-01		Advanced Composition and Conversation	Jones, Claire Taylor	German and Russian	2012-12-17	2013-05-10	Spring$$1NA
CSEM-23101-02		College Seminar	Tweed, Thomas	College Seminar	2014-07-28	2014-12-19	Fall$$1NA
THEO-60704-01		Modern Jewish Thought	Sufrin, Claire	Theology	2013-08-05	2013-12-20	Fall$$1NA
CSEM-23101-14		Odysseys of the Self	O'Connor, David	Philosophy	2013-08-05	2013-12-20	Fall$$1NA
ROSP-37825-01		Studies in Modern Spanish America	Heller, Ben	Spanish	2012-03-29	2012-05-11	Spring$$1NA
THEO-13183-08		Theology University Seminar	Torrance, Alexis	Theology	2014-07-28	2014-12-19	Fall$$1NA
CE-40340-01		Waste Treatment	Nerenberg, Robert	Civil Engineering	2014-12-20	2015-05-08	$$1Spring
MUS-50101-01		Gregorian Chant	Jeffery, Peter	Music	2012-08-09	2012-12-21	Fall$$1NA
ROIT-63215-01		Petrarch	Cachey, Theodore	Italian	2012-08-06	2012-12-14	Fall$$1NA
MBCM-60490-01		Persuasion	Tuleja, Elizabeth	Fanning Center	2014-12-20	2015-05-08	$$1Spring
ENGL-20713-01		Tragedy: Ancient and Modern	Lewis, Dallin	English	2014-07-28	2014-12-19	Fall$$1NA
ROFR-27500-01		Companions of the Road: Constructions of Breton Culture	Martin, Patrick	Romance Languages	2012-08-14	2012-12-14	Fall$$1NA
ARST-41610-01		Installation Art: Space/Environment	RivasPalma, Jose	Art Studio	2012-08-06	2012-12-14	Fall$$1NA
THEO-10001-05		Foundations of Theology	Abril, Michael	Theology	2014-12-20	2015-05-08	$$1Spring
PLS-30501-01		Music as Liberal Art	Polzonetti, Pierpaolo	Program of Liberal Studies	2012-08-06	2012-12-14	Fall$$1NA
CSE-40943-01		Autonomous Mobile Robots	Riek, Laurel	Computer Science & Engineering	2014-12-20	2015-05-08	$$1Spring
HIST-83603-01		Colloquia in American History	Przybyszewski, Linda	History	2013-12-23	2014-05-09	Spring$$1NA
IIPS-60612-01		Conflict Analysis and Transformation for Peacebuilders	Macfarlane, Julie	Institute for International Peace Studies	2013-08-05	2013-12-20	Fall$$1NA
POLS-60217-01		Theories of International Relations	Guisinger, Alexandra	Political Science	2012-08-06	2012-12-14	Fall$$1NA
THEO-20849-01		Love in Christian Theology	Murphy, Franchesca	Theology	2014-07-28	2014-12-19	Fall$$1NA
AMST-43150-01		Post War American Dissent	Giamo, Ben	American Studies	2012-03-26	2012-05-11	Spring$$1NA
THEO-10001-23		Foundations of Theology	Barrett, Brian	Theology	2011-12-19	2012-05-11	Spring$$1NA
CLGR-60510-01		Greek Survey I	Schlegel, Catherine	Greek Language and Literature	2013-08-05	2013-12-20	Spring$$1NA
SOC-20410-01		Health, Medicine, and Society	Faeges, Russell	Sociology	2013-08-05	2013-12-20	Fall$$1NA
FYS-10403-01		Special Topics in Gender Studies	Palko, Abigail	First Tear Studies	2012-04-17	2012-05-11	Spring$$1NA
ROIT-20215-01		Intensive Intermediate Italian	Vivirito, Patrick	Italian	2012-04-18	2012-05-11	Spring$$1NA
ROSP-30310-01		Textual Analysis	Heller, Ben	Spanish	2014-07-28	2014-12-19	Fall$$1NA
ROSO-10102-05		Beginning Spanish II	CassioOlavide, Mario Antonio	Spanish	2012-04-27	2012-05-11	Spring$$1NA
BIOS-30344-01		Vertebrate (Human) Physiology	Duffield, Giles	Biological Sciences	2014-12-20	2015-05-08	$$1Spring
THEO-30043-01		Know Your Catholic Faith	Deane-Drummond, Celia	Theology	2013-12-23	2014-05-09	Spring$$1NA
LLEA-30211-01		Film and Fiction In Japan	Hemmann, Kathryn	East Asian Languages and Literatures	2013-12-23	2014-05-09	Spring$$1NA
ANTH-20203-02		Fundamentals of Social and Cultural Anthropology	Bolten, C.	Anthropology	2013-12-23	2014-05-09	Spring$$1NA
POLS-43001-02		JrSem: Birth/Death Democracies	Coppedge, Michael	Political Science	2012-08-06	2012-12-14	Fall$$1NA
PHIL-10101-01		Ontro to Philosophy	Rodriguez, Jennifer	Philosophy	2012-04-16	2012-05-11	Spring$$1NA
THEO-40117-01		Introduction to Judaism	Sufrin, Claire	Theology	2013-08-05	2013-12-20	Fall$$1NA
ENGL-90267-01		Donne and Herbert	Monta, Susannah	English	2012-08-06	2012-12-14	Fall$$1NA
PERMANENT		Langley	Langley, J	Finance	2015-05-08	2019-08-29	$$1Spring
HIST-30464-01		German History, 1740-1870	Hansen, Andrew	History	2012-08-06	2012-12-14	Fall$$1NA
THEO-60205-01		Intro to Medieval Theology	Astell, Ann	Theology	2014-07-28	2014-12-19	Fall$$1NA
MUS-30123-01		Music History 3	Youens, Susan	Music	2014-07-28	2014-12-19	Fall$$1NA
ARHI-63205-01		The Art of Time	Joyner, Danielle	Art History	2012-08-06	2012-12-14	Fall$$1NA
MUS-40124-01		Schubert: His Life and Works	Youens, Susan	Music	2014-07-28	2014-12-19	Fall$$1NA
FTT-40101-01		Film and Television Theory	Collins, James	Film, Television and Theatre	2013-08-05	2013-12-20	Fall$$1NA
FTT-40428-01		Girls' Media and Cultural Studies	Kearney, Mary Celeste	Film, Television and Theatre	2013-08-05	2013-12-20	Fall$$1NA
ARCH-21111-01		Sophomore Design Studio	Salden, Samantha	Architecture	2014-07-28	2014-12-19	Fall$$1NA
ARHI-30310-01		Survey of Ital Renaissance Art	Rosenberg, Charles	Art History	2012-08-06	2012-12-14	Fall$$1NA
PHIL-93314-01		Foucault	Gutting, Gary	Philosophy	2012-12-17	2013-05-10	Spring$$1NA
CSEM-23101-13		Perfect God, Imperfect World	Major, Linda	College Seminar	2013-08-05	2013-12-20	Fall$$1NA
CSEM-23102-11		A Nation of Slobs	Przybyszewski, Linda	History	2011-12-19	2012-05-11	Spring$$1NA
HPS-93826-01		Forbidden Knowledge	Kourany, Janet	Philosophy	2011-12-19	2012-05-11	Spring$$1NA
PHIL-43717-01		Forbidden Knowledge	Kourany, Janet	Philosophy	2011-12-19	2012-05-11	Spring$$1NA
